id quake blast
1299512 0.85 0.15
679031 1.00 0.00
455680 0.99 0.01
838310 0.20 0.80
992968 1.00 0.00
148430 0.49 0.51
1477186 1.00 0.00
1143627 0.99 0.01
111032 0.00 1.00
816130 1.00 0.00
813441 0.96 0.04
1472712 0.15 0.85
1464751 0.19 0.81
971044 1.00 0.00
941107 0.59 0.41
1130901 0.12 0.88
657658 1.00 0.00
1072990 1.00 0.00
1032551 1.00 0.00
1125720 1.00 0.00
671403 0.50 0.50
25796 0.03 0.97
1271204 0.08 0.92
1425555 1.00 0.00
80665 0.01 0.99
103172 0.22 0.78
755260 1.00 0.00
682400 1.00 0.00
324845 1.00 0.00
631683 0.93 0.07
1164579 1.00 0.00
453246 0.10 0.90
1420409 0.99 0.01
697753 1.00 0.00
897340 1.00 0.00
1493299 0.38 0.62
641332 1.00 0.00
1148817 0.99 0.01
789881 1.00 0.00
26741 0.00 1.00
1092815 1.00 0.00
1346179 0.99 0.01
114585 0.16 0.84
1543464 1.00 0.00
596729 0.98 0.02
718403 0.96 0.04
998028 1.00 0.00
563799 0.95 0.05
862715 0.96 0.04
1314252 0.99 0.01
1103476 0.20 0.80
43168 0.07 0.93
141994 0.39 0.61
998297 0.96 0.04
1180011 0.89 0.11
120592 0.09 0.91
903490 1.00 0.00
1029971 1.00 0.00
910797 1.00 0.00
805204 1.00 0.00
1035301 1.00 0.00
408577 1.00 0.00
1089737 0.84 0.16
1345994 0.62 0.38
958179 0.99 0.01
728268 0.99 0.01
941787 0.75 0.25
662906 0.96 0.04
456218 1.00 0.00
1175990 0.75 0.25
767247 0.99 0.01
107853 0.00 1.00
983006 0.98 0.02
644417 0.83 0.17
693985 1.00 0.00
1542437 0.98 0.02
938414 0.45 0.55
41535 0.66 0.34
407643 1.00 0.00
1438036 0.64 0.36
24256 0.00 1.00
112139 0.72 0.28
634914 1.00 0.00
1133173 0.96 0.04
700360 0.98 0.02
505987 1.00 0.00
1004116 1.00 0.00
1078328 1.00 0.00
1467978 0.99 0.01
506666 0.86 0.14
1459436 1.00 0.00
945612 0.83 0.17
1433523 1.00 0.00
437109 0.43 0.57
1252362 0.35 0.65
375053 1.00 0.00
1352646 0.87 0.13
558983 0.71 0.29
1182819 1.00 0.00
1021002 1.00 0.00
461023 1.00 0.00
591723 0.72 0.28
79022 0.01 0.99
668070 0.74 0.26
1342271 1.00 0.00
1322300 1.00 0.00
1325036 0.99 0.01
715565 0.51 0.49
878374 0.85 0.15
667253 0.97 0.03
1525682 0.83 0.17
1120116 0.92 0.08
1441508 1.00 0.00
61167 0.00 1.00
761701 1.00 0.00
1117204 0.98 0.02
1436331 0.92 0.08
692497 0.99 0.01
622604 0.82 0.18
1095152 1.00 0.00
32632 0.01 0.99
224 0.34 0.66
351202 0.99 0.01
1281348 1.00 0.00
603084 0.93 0.07
1257249 0.72 0.28
1040782 0.97 0.03
624228 1.00 0.00
613564 1.00 0.00
105280 0.23 0.77
749850 1.00 0.00
1172150 1.00 0.00
1153463 0.86 0.14
663074 0.28 0.72
1063302 1.00 0.00
529070 0.99 0.01
1196879 0.30 0.70
1092863 0.20 0.80
45920 0.02 0.98
1196664 1.00 0.00
698434 1.00 0.00
1030868 1.00 0.00
481756 0.16 0.84
1526669 0.88 0.12
1238136 1.00 0.00
438633 0.98 0.02
91565 0.53 0.47
711078 1.00 0.00
733896 1.00 0.00
1195097 0.92 0.08
114581 0.00 1.00
1198633 0.23 0.77
1306171 0.99 0.01
1205867 1.00 0.00
7839 0.15 0.85
351228 0.69 0.31
1030814 1.00 0.00
789386 0.96 0.04
45050 0.00 1.00
321766 1.00 0.00
1218512 0.51 0.49
4686 0.01 0.99
28799 0.72 0.28
656004 0.14 0.86
903502 1.00 0.00
564334 1.00 0.00
1084272 1.00 0.00
652325 1.00 0.00
514584 0.97 0.03
1101878 0.99 0.01
574041 0.85 0.15
1235401 1.00 0.00
1048761 0.93 0.07
743088 0.92 0.08
1439930 1.00 0.00
1042217 0.30 0.70
1044093 0.88 0.12
1498417 0.75 0.25
971103 1.00 0.00
1259387 1.00 0.00
45731 0.00 1.00
76856 0.50 0.50
783123 1.00 0.00
235079 0.00 1.00
1335383 1.00 0.00
632854 1.00 0.00
1533290 0.45 0.55
18281 0.03 0.97
338077 0.94 0.06
1020712 1.00 0.00
463056 0.21 0.79
42670 0.93 0.07
675540 0.99 0.01
1085426 0.99 0.01
1211237 0.98 0.02
1080733 1.00 0.00
1163390 0.94 0.06
335067 0.88 0.12
830159 1.00 0.00
551932 0.98 0.02
1025078 1.00 0.00
568914 1.00 0.00
1217612 0.97 0.03
756685 0.95 0.05
1391173 1.00 0.00
148428 0.13 0.87
438619 0.61 0.39
763860 1.00 0.00
1232622 0.57 0.43
99515 0.02 0.98
649056 0.91 0.09
1516469 0.85 0.15
644891 1.00 0.00
1039865 0.98 0.02
840803 1.00 0.00
70857 0.03 0.97
1433506 1.00 0.00
94192 0.90 0.10
619056 1.00 0.00
729514 0.47 0.53
856541 0.56 0.44
1305086 0.99 0.01
43186 0.17 0.83
1213241 0.88 0.12
1072423 0.93 0.07
994523 1.00 0.00
197330 0.16 0.84
527982 1.00 0.00
933796 1.00 0.00
1523782 0.41 0.59
1084526 0.96 0.04
59470 0.00 1.00
621362 0.94 0.06
321616 0.93 0.07
1239808 1.00 0.00
831268 1.00 0.00
1389113 1.00 0.00
644885 1.00 0.00
1084274 1.00 0.00
387894 1.00 0.00
548877 0.63 0.37
35248 0.48 0.52
1244394 0.98 0.02
670592 1.00 0.00
935211 1.00 0.00
1361950 0.99 0.01
1197096 0.98 0.02
519337 1.00 0.00
551143 0.14 0.86
1406516 1.00 0.00
914590 1.00 0.00
941172 1.00 0.00
538362 0.89 0.11
1397225 0.99 0.01
719270 1.00 0.00
1127305 0.88 0.12
338583 0.90 0.10
1082776 1.00 0.00
805470 1.00 0.00
1351124 1.00 0.00
858877 1.00 0.00
1378233 1.00 0.00
370121 0.98 0.02
1395082 0.88 0.12
319334 0.98 0.02
1068176 0.97 0.03
624551 0.99 0.01
403969 1.00 0.00
1030705 0.97 0.03
553279 1.00 0.00
1421320 1.00 0.00
506326 1.00 0.00
620027 1.00 0.00
1261034 0.82 0.18
401678 0.58 0.42
986384 1.00 0.00
495612 1.00 0.00
1330427 0.97 0.03
1318900 0.26 0.74
599861 0.78 0.22
1253832 0.60 0.40
679011 0.17 0.83
667375 1.00 0.00
659418 0.89 0.11
936418 0.88 0.12
821324 0.86 0.14
450829 0.99 0.01
787109 1.00 0.00
1106282 0.72 0.28
154798 0.10 0.90
1239831 0.99 0.01
879428 0.84 0.16
1478755 1.00 0.00
728621 0.79 0.21
1507693 0.54 0.46
63502 0.85 0.15
442698 0.52 0.48
912762 1.00 0.00
324880 0.99 0.01
896719 1.00 0.00
1395488 0.99 0.01
1090617 0.98 0.02
1347446 1.00 0.00
962643 0.92 0.08
371421 1.00 0.00
1198900 0.99 0.01
1439320 0.90 0.10
351199 0.96 0.04
667229 1.00 0.00
67337 0.00 1.00
1279230 1.00 0.00
328359 0.94 0.06
1330440 0.85 0.15
588884 1.00 0.00
477006 1.00 0.00
481749 0.99 0.01
143774 0.04 0.96
1501742 1.00 0.00
947861 0.87 0.13
44005 0.00 1.00
1045084 1.00 0.00
1244027 1.00 0.00
386671 0.97 0.03
885418 0.83 0.17
910965 0.47 0.53
1248859 0.99 0.01
1187234 1.00 0.00
1117361 1.00 0.00
917186 1.00 0.00
857171 0.97 0.03
609344 0.98 0.02
122355 0.31 0.69
607930 1.00 0.00
1159094 0.66 0.34
116684 0.00 1.00
1202286 0.71 0.29
972872 0.07 0.93
971383 0.70 0.30
1346529 0.96 0.04
1440474 1.00 0.00
1522365 1.00 0.00
572818 1.00 0.00
1294065 0.72 0.28
320266 1.00 0.00
130906 0.29 0.71
1217604 1.00 0.00
1350832 0.97 0.03
697080 0.99 0.01
172236 0.00 1.00
1137033 0.99 0.01
41499 0.05 0.95
950419 1.00 0.00
1523803 0.94 0.06
1076971 0.71 0.29
1435978 0.75 0.25
894867 1.00 0.00
1012880 1.00 0.00
594774 1.00 0.00
184906 0.37 0.63
7114 0.57 0.43
407523 0.79 0.21
631687 1.00 0.00
1315104 0.92 0.08
514578 0.93 0.07
924759 1.00 0.00
375478 0.99 0.01
89726 0.28 0.72
677602 0.77 0.23
882453 0.98 0.02
1116058 0.93 0.07
1018232 1.00 0.00
788238 0.77 0.23
804241 1.00 0.00
957826 0.99 0.01
1352228 0.93 0.07
108203 0.21 0.79
365123 1.00 0.00
68927 0.01 0.99
253490 0.11 0.89
1264193 0.97 0.03
1040104 1.00 0.00
1032385 1.00 0.00
155681 0.10 0.90
1217596 1.00 0.00
613528 0.99 0.01
461963 0.95 0.05
668079 1.00 0.00
1307403 1.00 0.00
10609 0.00 1.00
1224167 1.00 0.00
481770 0.49 0.51
1068471 1.00 0.00
895122 0.67 0.33
99940 0.20 0.80
1525262 0.88 0.12
1272207 0.89 0.11
1092265 1.00 0.00
1210289 0.99 0.01
25001 0.00 1.00
1160015 0.99 0.01
436984 0.96 0.04
1389153 0.96 0.04
481401 1.00 0.00
970811 1.00 0.00
1025690 1.00 0.00
1505922 0.97 0.03
677996 1.00 0.00
1176358 0.90 0.10
1470351 0.69 0.31
1191092 1.00 0.00
1215492 1.00 0.00
1136238 0.99 0.01
1072086 1.00 0.00
370486 1.00 0.00
20778 0.00 1.00
510812 1.00 0.00
897335 0.98 0.02
998778 1.00 0.00
1142500 1.00 0.00
1545316 1.00 0.00
868578 1.00 0.00
1544741 0.98 0.02
504053 1.00 0.00
67359 0.02 0.98
1324359 1.00 0.00
915247 0.98 0.02
11246 0.00 1.00
933821 0.99 0.01
571994 1.00 0.00
154640 0.02 0.98
523837 1.00 0.00
850691 0.69 0.31
474125 0.27 0.73
570353 0.75 0.25
780304 0.93 0.07
1493286 1.00 0.00
1141206 1.00 0.00
1446697 1.00 0.00
1131548 1.00 0.00
1156550 0.75 0.25
1427667 0.98 0.02
909456 0.75 0.25
698489 1.00 0.00
1103158 0.94 0.06
1080195 1.00 0.00
1509713 1.00 0.00
1484724 0.96 0.04
630554 1.00 0.00
989794 1.00 0.00
620341 0.95 0.05
1384634 0.69 0.31
1344738 1.00 0.00
1316209 0.99 0.01
688196 0.46 0.54
632182 1.00 0.00
817238 1.00 0.00
494324 0.89 0.11
1262540 1.00 0.00
994835 0.19 0.81
334531 1.00 0.00
66238 0.05 0.95
1428163 0.99 0.01
782228 1.00 0.00
581726 0.73 0.27
1118774 1.00 0.00
1497295 0.99 0.01
1471849 0.45 0.55
1375655 1.00 0.00
611236 1.00 0.00
499811 0.95 0.05
457926 1.00 0.00
541937 1.00 0.00
1500543 1.00 0.00
429749 1.00 0.00
61467 0.00 1.00
1486407 1.00 0.00
1162196 1.00 0.00
632846 0.96 0.04
559702 1.00 0.00
1522617 0.37 0.63
905674 0.29 0.71
1471069 0.84 0.16
24763 0.02 0.98
1376990 1.00 0.00
55097 0.00 1.00
1395105 1.00 0.00
338584 0.64 0.36
1401940 1.00 0.00
1436705 0.84 0.16
720937 1.00 0.00
668008 0.99 0.01
909136 1.00 0.00
393814 1.00 0.00
998786 1.00 0.00
664311 0.49 0.51
953721 1.00 0.00
564761 1.00 0.00
1242561 1.00 0.00
1299236 1.00 0.00
67485 0.02 0.98
1058357 0.95 0.05
156191 0.15 0.85
1068416 1.00 0.00
1205912 0.92 0.08
371808 1.00 0.00
676219 1.00 0.00
698665 1.00 0.00
38259 0.05 0.95
1253895 0.97 0.03
975258 1.00 0.00
1094297 0.99 0.01
686418 1.00 0.00
1085439 0.80 0.20
791140 0.91 0.09
903173 0.99 0.01
1544421 0.98 0.02
1427975 0.63 0.37
824122 0.99 0.01
632163 1.00 0.00
938073 1.00 0.00
1402648 1.00 0.00
660011 0.74 0.26
934032 1.00 0.00
69068 0.00 1.00
718334 0.88 0.12
355802 0.73 0.27
149048 0.09 0.91
371461 1.00 0.00
64744 0.00 1.00
394873 1.00 0.00
482351 1.00 0.00
26934 0.19 0.81
1092999 1.00 0.00
1200210 0.69 0.31
678358 1.00 0.00
612391 0.39 0.61
1435979 1.00 0.00
819851 1.00 0.00
31185 0.12 0.88
1075423 0.99 0.01
341268 1.00 0.00
1168548 1.00 0.00
1037203 1.00 0.00
1043635 1.00 0.00
58107 1.00 0.00
641482 0.58 0.42
1078564 1.00 0.00
748069 0.95 0.05
989985 1.00 0.00
1522366 1.00 0.00
894666 1.00 0.00
375804 0.92 0.08
917181 0.98 0.02
1309194 0.99 0.01
380159 1.00 0.00
210113 0.01 0.99
1352704 0.66 0.34
1056165 1.00 0.00
1439834 0.28 0.72
1062271 1.00 0.00
1505342 0.95 0.05
1487860 1.00 0.00
928523 0.98 0.02
1071608 1.00 0.00
652344 0.99 0.01
7857 0.00 1.00
1356932 1.00 0.00
980156 1.00 0.00
1272146 1.00 0.00
688215 1.00 0.00
1330452 1.00 0.00
641634 1.00 0.00
868408 0.94 0.06
40763 0.00 1.00
1388116 0.99 0.01
1432979 1.00 0.00
968567 0.96 0.04
745687 0.95 0.05
273594 0.00 1.00
434446 1.00 0.00
719283 0.85 0.15
1015476 1.00 0.00
1433541 0.92 0.08
1314272 0.95 0.05
1400710 1.00 0.00
1414637 1.00 0.00
1260981 1.00 0.00
647808 1.00 0.00
633302 1.00 0.00
214831 0.06 0.94
674905 1.00 0.00
657341 0.48 0.52
1352571 1.00 0.00
224561 0.00 1.00
593066 1.00 0.00
1015514 0.56 0.44
1473906 1.00 0.00
1433043 1.00 0.00
542167 1.00 0.00
739294 1.00 0.00
1355472 0.97 0.03
578348 1.00 0.00
1352268 1.00 0.00
1218476 0.80 0.20
550833 0.79 0.21
1505112 0.68 0.32
1150285 1.00 0.00
695100 1.00 0.00
1039330 0.97 0.03
59943 0.01 0.99
1273247 1.00 0.00
660030 0.17 0.83
375081 0.83 0.17
330405 0.58 0.42
1066033 1.00 0.00
1071582 1.00 0.00
1393614 0.99 0.01
424123 1.00 0.00
1290578 1.00 0.00
550836 0.84 0.16
1126427 1.00 0.00
15059 0.21 0.79
819849 1.00 0.00
880627 0.97 0.03
1018842 0.99 0.01
1414535 1.00 0.00
193260 0.78 0.22
1341221 1.00 0.00
1420166 1.00 0.00
1500456 1.00 0.00
1384747 0.96 0.04
1068455 1.00 0.00
1306175 1.00 0.00
1505117 0.10 0.90
3577 0.00 1.00
1207193 0.93 0.07
1162638 0.99 0.01
591873 1.00 0.00
1413727 1.00 0.00
873403 1.00 0.00
1061934 0.82 0.18
1186166 0.94 0.06
958160 0.99 0.01
1120461 0.44 0.56
1030846 1.00 0.00
355765 0.99 0.01
1072015 0.98 0.02
975256 1.00 0.00
85070 0.00 1.00
953546 0.01 0.99
1012864 1.00 0.00
929463 0.46 0.54
463047 1.00 0.00
954561 1.00 0.00
1104169 0.94 0.06
116951 0.00 1.00
33559 0.02 0.98
949082 0.93 0.07
769251 1.00 0.00
1291811 0.76 0.24
739679 1.00 0.00
1217615 1.00 0.00
1014877 1.00 0.00
1101898 0.95 0.05
812441 0.24 0.76
205228 0.04 0.96
705519 1.00 0.00
31213 0.11 0.89
1193160 0.96 0.04
1205908 0.99 0.01
1156556 0.90 0.10
787060 0.97 0.03
90089 0.00 1.00
1298956 0.99 0.01
20062 0.12 0.88
838265 0.88 0.12
1025706 1.00 0.00
1362251 1.00 0.00
1061844 0.96 0.04
721266 1.00 0.00
95157 0.01 0.99
1222871 1.00 0.00
1493003 1.00 0.00
40379 0.00 1.00
1207199 0.31 0.69
983900 1.00 0.00
1356901 1.00 0.00
673570 0.92 0.08
692055 1.00 0.00
1361943 1.00 0.00
1225569 1.00 0.00
1014841 0.90 0.10
5742 0.00 1.00
844145 1.00 0.00
814511 1.00 0.00
542152 1.00 0.00
42614 0.01 0.99
620003 1.00 0.00
1111865 0.63 0.37
1490156 0.99 0.01
1123025 1.00 0.00
826074 0.84 0.16
726879 1.00 0.00
7373 0.19 0.81
553135 0.89 0.11
661054 0.99 0.01
1214460 0.97 0.03
891046 1.00 0.00
831764 1.00 0.00
1182140 1.00 0.00
684600 0.98 0.02
644106 0.18 0.82
13460 0.21 0.79
807068 0.47 0.53
51551 0.01 0.99
1394393 1.00 0.00
32725 0.00 1.00
1138718 1.00 0.00
708155 1.00 0.00
1427660 1.00 0.00
1319499 1.00 0.00
972641 0.93 0.07
985656 1.00 0.00
1176392 0.59 0.41
1133449 1.00 0.00
880853 0.94 0.06
149024 0.06 0.94
1012908 0.78 0.22
82697 0.04 0.96
1122019 1.00 0.00
771703 0.99 0.01
769277 0.99 0.01
87647 0.00 1.00
890881 0.71 0.29
335239 0.93 0.07
745636 0.99 0.01
1046707 1.00 0.00
1184741 1.00 0.00
127596 0.00 1.00
464534 1.00 0.00
920050 1.00 0.00
1072986 0.80 0.20
909681 0.77 0.23
900759 0.99 0.01
832746 1.00 0.00
369520 0.99 0.01
1218824 1.00 0.00
412880 1.00 0.00
1501830 0.97 0.03
32768 0.44 0.56
1012292 0.98 0.02
1091956 1.00 0.00
686218 1.00 0.00
1105343 1.00 0.00
49162 0.07 0.93
433030 0.96 0.04
439760 1.00 0.00
1306668 0.76 0.24
481747 0.93 0.07
1166567 0.51 0.49
1258868 0.96 0.04
106602 0.00 1.00
51547 0.00 1.00
940006 1.00 0.00
733839 0.72 0.28
396225 0.98 0.02
1444817 1.00 0.00
613525 1.00 0.00
148956 0.10 0.90
1280777 1.00 0.00
35185 0.01 0.99
659434 0.87 0.13
1014864 0.99 0.01
718301 1.00 0.00
104064 0.08 0.92
964339 0.61 0.39
1324337 1.00 0.00
1523678 0.82 0.18
587449 0.97 0.03
126578 0.04 0.96
571953 1.00 0.00
1500555 1.00 0.00
1340854 0.91 0.09
1526490 1.00 0.00
684418 1.00 0.00
1187306 1.00 0.00
1176029 1.00 0.00
775199 0.48 0.52
888733 0.99 0.01
1237246 0.97 0.03
860673 1.00 0.00
955448 0.99 0.01
1275470 1.00 0.00
1016384 1.00 0.00
783200 0.95 0.05
1490575 1.00 0.00
529491 1.00 0.00
1190796 0.96 0.04
495601 0.12 0.88
783909 1.00 0.00
157637 0.07 0.93
1436647 1.00 0.00
703365 1.00 0.00
820369 0.97 0.03
758360 0.99 0.01
1126518 0.93 0.07
459846 1.00 0.00
1289724 1.00 0.00
92358 0.03 0.97
958607 0.52 0.48
1200264 0.13 0.87
70913 0.84 0.16
277847 0.00 1.00
675431 0.42 0.58
614282 1.00 0.00
1367743 0.99 0.01
43391 0.21 0.79
1496275 1.00 0.00
1225577 0.62 0.38
464535 0.99 0.01
1268571 1.00 0.00
114706 0.17 0.83
338026 1.00 0.00
482499 0.61 0.39
1349283 0.82 0.18
1105424 0.06 0.94
857038 1.00 0.00
91710 0.01 0.99
1279172 1.00 0.00
1157239 1.00 0.00
1198902 1.00 0.00
947376 0.89 0.11
1055064 1.00 0.00
1394396 1.00 0.00
57711 0.12 0.88
588674 0.92 0.08
1193138 0.97 0.03
1544747 0.98 0.02
545430 0.99 0.01
277872 0.01 0.99
1097568 0.96 0.04
718469 1.00 0.00
744304 0.80 0.20
1320105 1.00 0.00
396244 1.00 0.00
368614 0.98 0.02
1546119 0.69 0.31
348313 1.00 0.00
1106589 1.00 0.00
1028119 1.00 0.00
537275 0.83 0.17
409187 0.89 0.11
149842 0.01 0.99
792259 0.24 0.76
1055457 0.29 0.71
1286571 0.88 0.12
1454805 1.00 0.00
322272 0.90 0.10
1006126 0.65 0.35
24821 0.02 0.98
110988 0.00 1.00
1032801 0.85 0.15
367210 1.00 0.00
838268 0.46 0.54
1036943 0.93 0.07
571956 0.95 0.05
1122325 1.00 0.00
561428 1.00 0.00
1536259 1.00 0.00
350945 1.00 0.00
1195741 0.97 0.03
146838 0.01 0.99
897341 1.00 0.00
1390766 1.00 0.00
242612 0.03 0.97
1525685 0.98 0.02
1352623 0.88 0.12
1022808 0.99 0.01
1477235 1.00 0.00
834771 0.18 0.82
1309246 0.98 0.02
1170789 1.00 0.00
1517022 1.00 0.00
157175 0.00 1.00
1360859 0.68 0.32
1440491 1.00 0.00
595990 0.92 0.08
1475066 1.00 0.00
91571 0.00 1.00
1496983 1.00 0.00
16633 0.01 0.99
398051 0.92 0.08
434407 1.00 0.00
947329 1.00 0.00
723130 0.85 0.15
393827 1.00 0.00
489842 0.05 0.95
1126857 1.00 0.00
1068407 1.00 0.00
1181475 0.81 0.19
1176007 0.99 0.01
700522 1.00 0.00
157646 0.00 1.00
917828 1.00 0.00
770499 0.99 0.01
494362 0.92 0.08
1103440 1.00 0.00
485361 1.00 0.00
990503 1.00 0.00
411567 1.00 0.00
926602 0.97 0.03
1466664 1.00 0.00
1364536 0.82 0.18
1080641 0.96 0.04
917168 0.99 0.01
934025 0.83 0.17
1243519 1.00 0.00
766563 0.77 0.23
43158 0.12 0.88
767736 0.54 0.46
1126497 1.00 0.00
1126506 0.95 0.05
1484689 1.00 0.00
622400 0.93 0.07
521089 1.00 0.00
481192 0.94 0.06
1409590 0.69 0.31
1281535 0.96 0.04
363282 0.98 0.02
1533209 0.93 0.07
672836 0.98 0.02
469080 0.93 0.07
1041777 0.98 0.02
866322 0.95 0.05
1187870 1.00 0.00
1350844 1.00 0.00
355558 0.90 0.10
1036936 1.00 0.00
1348416 0.97 0.03
93856 0.00 1.00
38603 0.00 1.00
561943 1.00 0.00
1157593 0.77 0.23
1036530 0.99 0.01
1472022 0.96 0.04
61158 0.03 0.97
1160865 0.70 0.30
1172178 0.94 0.06
760948 0.98 0.02
981713 0.97 0.03
1012113 1.00 0.00
1541355 0.99 0.01
322604 0.92 0.08
143728 0.02 0.98
858068 0.99 0.01
144974 0.04 0.96
874801 0.47 0.53
438128 1.00 0.00
106566 0.27 0.73
60316 0.01 0.99
731956 0.12 0.88
736037 1.00 0.00
456939 1.00 0.00
314649 0.89 0.11
1090131 1.00 0.00
362298 1.00 0.00
1284259 0.95 0.05
1366136 0.30 0.70
1131206 0.95 0.05
611216 1.00 0.00
910270 0.42 0.58
1259399 1.00 0.00
1464725 1.00 0.00
434425 0.98 0.02
868018 0.14 0.86
578356 0.89 0.11
971111 1.00 0.00
935181 1.00 0.00
397379 1.00 0.00
168417 0.00 1.00
89937 0.02 0.98
672363 1.00 0.00
1495176 0.99 0.01
1180368 1.00 0.00
1040149 0.12 0.88
889576 0.98 0.02
1077409 0.96 0.04
814663 1.00 0.00
1224169 0.97 0.03
1042648 0.98 0.02
173973 0.00 1.00
1348498 0.46 0.54
971055 1.00 0.00
1197514 1.00 0.00
1382036 1.00 0.00
1337362 0.39 0.61
747050 0.98 0.02
1546115 0.99 0.01
1059451 1.00 0.00
954866 1.00 0.00
158751 0.51 0.49
428983 1.00 0.00
1293992 0.42 0.58
198848 0.00 1.00
1237230 0.92 0.08
580054 0.92 0.08
733913 0.53 0.47
1230495 0.98 0.02
788233 1.00 0.00
646240 1.00 0.00
1355284 1.00 0.00
798526 1.00 0.00
1105438 0.98 0.02
706068 1.00 0.00
1369030 0.89 0.11
1317875 0.97 0.03
753607 0.47 0.53
647790 1.00 0.00
771360 0.67 0.33
1396891 0.97 0.03
499555 0.99 0.01
1203703 1.00 0.00
940048 0.99 0.01
927162 0.38 0.62
88683 0.33 0.67
1018495 1.00 0.00
684437 0.96 0.04
45540 0.03 0.97
1524178 0.48 0.52
1086916 0.18 0.82
72799 0.02 0.98
404701 1.00 0.00
1127376 0.97 0.03
510046 1.00 0.00
595661 0.21 0.79
592660 0.99 0.01
417670 0.93 0.07
1181898 0.95 0.05
692398 0.94 0.06
1205854 1.00 0.00
774390 0.34 0.66
624761 0.99 0.01
657647 0.63 0.37
91049 0.03 0.97
1460334 1.00 0.00
857382 1.00 0.00
1413291 0.98 0.02
1373591 1.00 0.00
667232 1.00 0.00
622122 0.87 0.13
1513779 0.81 0.19
1324579 0.17 0.83
1289791 0.96 0.04
1316223 0.19 0.81
969686 1.00 0.00
961388 1.00 0.00
622415 1.00 0.00
1435679 1.00 0.00
1399985 0.92 0.08
743092 0.96 0.04
1275234 0.87 0.13
157480 0.35 0.65
381272 1.00 0.00
537066 1.00 0.00
632146 0.98 0.02
680907 0.38 0.62
483621 1.00 0.00
1544210 0.60 0.40
1127351 1.00 0.00
606894 0.99 0.01
1212365 1.00 0.00
954076 1.00 0.00
1522357 0.65 0.35
457034 0.55 0.45
1319671 1.00 0.00
1299237 1.00 0.00
891811 0.80 0.20
661539 0.77 0.23
622620 0.96 0.04
171382 0.12 0.88
1498532 0.99 0.01
780627 0.41 0.59
993705 1.00 0.00
1092361 0.89 0.11
60112 0.00 1.00
614862 0.99 0.01
1486483 0.69 0.31
984511 0.39 0.61
342728 1.00 0.00
1117933 1.00 0.00
350051 1.00 0.00
1301253 0.63 0.37
1238174 0.91 0.09
1484497 0.71 0.29
494271 1.00 0.00
758265 1.00 0.00
47748 0.55 0.45
61208 0.00 1.00
1211238 0.99 0.01
591478 1.00 0.00
1225365 1.00 0.00
1402681 1.00 0.00
748625 1.00 0.00
1459430 0.99 0.01
901497 0.93 0.07
654426 1.00 0.00
511188 1.00 0.00
466060 0.62 0.38
70907 0.49 0.51
352884 0.99 0.01
1095826 0.81 0.19
398079 0.92 0.08
58849 0.47 0.53
1207196 1.00 0.00
838164 1.00 0.00
840920 0.96 0.04
692922 0.91 0.09
899884 0.53 0.47
898105 1.00 0.00
1125906 0.99 0.01
1099571 1.00 0.00
56816 0.00 1.00
273591 0.00 1.00
523432 1.00 0.00
1225356 1.00 0.00
79023 0.00 1.00
436947 1.00 0.00
733912 0.96 0.04
1536869 0.02 0.98
1078360 1.00 0.00
1473930 1.00 0.00
74133 0.69 0.31
1355430 0.28 0.72
746159 0.89 0.11
1408071 1.00 0.00
782221 1.00 0.00
803216 0.81 0.19
1250671 0.99 0.01
894882 0.88 0.12
1187877 0.31 0.69
1105826 0.25 0.75
409131 1.00 0.00
898512 1.00 0.00
155690 0.00 1.00
316167 0.99 0.01
172807 0.57 0.43
1414498 1.00 0.00
1393760 0.11 0.89
650093 0.99 0.01
686424 1.00 0.00
163084 0.61 0.39
876156 1.00 0.00
1237097 0.98 0.02
1222868 1.00 0.00
1477771 0.99 0.01
984981 0.99 0.01
527975 1.00 0.00
1126512 0.98 0.02
1066765 1.00 0.00
1426630 1.00 0.00
1505934 0.99 0.01
1004491 1.00 0.00
745560 0.39 0.61
1279566 1.00 0.00
792258 0.99 0.01
856574 0.94 0.06
563283 0.73 0.27
1125388 0.37 0.63
900781 1.00 0.00
1193949 0.94 0.06
1083627 0.98 0.02
61227 0.02 0.98
1126685 1.00 0.00
569648 1.00 0.00
407715 0.98 0.02
529132 1.00 0.00
963442 0.23 0.77
659428 0.44 0.56
578376 0.85 0.15
61468 0.00 1.00
730291 0.31 0.69
89918 0.00 1.00
114912 0.19 0.81
826025 1.00 0.00
1094328 0.27 0.73
89891 0.00 1.00
347686 1.00 0.00
821567 0.81 0.19
600519 1.00 0.00
1084157 1.00 0.00
1154393 1.00 0.00
842264 1.00 0.00
1310332 1.00 0.00
595219 1.00 0.00
340603 0.28 0.72
3569 0.02 0.98
154653 0.29 0.71
699855 0.98 0.02
520097 0.85 0.15
1040788 0.29 0.71
1433000 1.00 0.00
440260 0.99 0.01
922868 1.00 0.00
350724 0.95 0.05
405251 0.51 0.49
398093 0.65 0.35
404012 0.77 0.23
705226 0.15 0.85
1149920 0.93 0.07
1233368 0.72 0.28
43426 0.20 0.80
676226 1.00 0.00
1544746 0.90 0.10
35212 0.52 0.48
1156491 1.00 0.00
42724 0.01 0.99
441259 1.00 0.00
1251140 1.00 0.00
1300381 0.95 0.05
20031 0.60 0.40
572762 0.60 0.40
382202 0.97 0.03
6135 0.01 0.99
1462271 0.91 0.09
829236 1.00 0.00
617667 0.50 0.50
